Contact ID,What is your current level of education?,Primary Associated Company ID,Number of Associated Deals,Omics Technology you are more interested in,Country/Region,City,Create Date,Level of Education,Last Activity Date,Original Source,Close Date,Days To Close,How difficult was it to take the couses?,How would you rate your experience?,Quote/Testimonial,Rate your experience,Rate your overall experience,Total Revenue,Was the previous course you took useful to complete this lesson?,Were the topics covered of interest?,What would you rate the workshop (1 poor - 5 excellent),Would you recommend the OmicsLogic Bioinformatics Research Fellowship Program to other students?,Would you recommend the course to anyone?,Associated Company
10746301,bsc II year biotechnology,6422748526,1,,india,Kanpur Nagar,3/25/21 21:13,Undergraduate (Bachelors - B.Sc. or B.A.),5/25/22 15:00,Organic Social,,,It was not hard neither too easy,,,4,,,Yes,,,,Yes,banasthali vidyapith
10746151,,6435138573,,,PK,Dunyapur,3/25/21 20:46,,4/14/21 10:30,Organic Social,,,,,,,,,,,,,,Huazhong Agricultural University Wuhan China
10745851,,6435102348,,,Peru,Lima,3/25/21 20:02,,4/14/21 10:30,Organic Social,,,,,,,,,,,,,,Bioversity
10744951,Student,6998485916,1,,Chile,Santiago,3/25/21 17:08,Undergraduate (Bachelors - B.Sc. or B.A.),10/11/21 8:30,Direct Traffic,9/23/21 10:33,182,Extremely difficult,,,4; 5,,75,Yes,,,,Yes,imii.cl
10744901,,4057110525,2,,Egypt,Nasr City,3/25/21 16:31,,4/5/21 5:20,Offline Sources,,,It was not hard neither too easy,,,3,,,No,,,,Yes,Ain Shams University
10743951,,,,,,,3/25/21 13:32,,,Offline Sources,,,,,,,,,,,,,,
10743051,,2756876966,,,usa,cleveland,3/25/21 12:42,,,Organic Search,,,,,,,,,,,,,,Cleveland Clinic
10741601,,,,,,,3/25/21 10:07,,,Offline Sources,,,,,,,,,,,,,,
10741051,,6435216956,,,PK,karachi,3/25/21 9:38,,4/15/21 10:00,Offline Sources,,,,,,,,,,,,,,Fuuast Karachi
10740901,Masters,,,,US,BROOKLINE,3/25/21 9:31,,4/12/22 10:00,Offline Sources,,,Extremely easy,,,4,,,Yes,,,,Yes,
10740451,,6435138475,,,India,Mumbai,3/25/21 9:10,,4/15/21 10:00,Offline Sources,,,,,,,,,,,,,,Mumbai University
10740251,Computer science student,6422784298,1,,India,Mumbai,3/25/21 8:58,,9/22/21 9:30,Organic Search,,,,,,,,,,,,,,Mumbai University
10739651,,,,,,,3/25/21 8:07,,,Offline Sources,,,,,,,,,,,,,,
10736101,,,2,,,,3/25/21 3:23,,6/21/21 9:00,Email Marketing,,,,,,,,,,,,,,
10735351,Masters,6616938319,2,,Kenya,kisumu,3/25/21 1:10,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",11/29/21 9:00,Organic Search,,,,,,,,,,,,,,"KEMRI/CGHR, Kisumu"
10734151,,6434889738,,,N/A,Tarlac,3/24/21 22:03,,4/26/21 8:30,Organic Social,,,,,,,,,,,,,,N/A
10734101,,,2,,,,3/24/21 22:00,,4/12/22 10:00,Offline Sources,,,,,,,,,,,,,,
10734001,,6435102328,1,,India,Delhi,3/24/21 21:22,,4/20/21 8:30,Organic Social,,,,,,,,,,,,,,ICGEB
10732851,,6435061275,2,,India,Hisar,3/24/21 15:41,,9/24/21 8:30,Referrals,,,,,,,,,,,,,,LUVAS
10731351,,6926807679,,,,,3/24/21 13:10,Doctorate (Ph.D.),3/28/22 10:00,Offline Sources,,,,,,,,,,,,,,CSU Global
10731151,,5703728228,,,,,3/24/21 12:54,,3/28/21 23:54,Organic Search,,,,,,,,,,,,,,Harvard University
10730751,,6942450862,3,,,Cairo,3/24/21 12:32,,9/24/21 8:30,Offline Sources,,,,,,,,,,,,,,Ain sham university
10730701,,3341416164,,,,,3/24/21 12:32,,,Offline Sources,,,,,,,,,,,,,,University of Pittsburgh
10730651,,6422855784,1,,Bangladesh,Dhaka,3/24/21 12:32,,8/4/21 9:30,Offline Sources,,,,,,,,,,,,,,University of Dhaka
10730601,,3144539849,,,,,3/24/21 12:32,,,Offline Sources,,,,,,,,,,,,,,Nile University
10729401,,2574594689,,,,,3/24/21 11:36,,,Direct Traffic,,,It was not hard neither too easy,,,3,,,Yes,,,,Yes,GURU GOBIND SINGH INDRAPRASTHA UNIVERSITY
10728651,M.Sc in view,6617248264,2,,Nigeria,,3/24/21 11:19,,6/21/21 9:00,Organic Social,,,,,,,,,,,,,,Madonna University Nigeria
10728701,,,,,,,3/24/21 11:18,,,Offline Sources,,,,,,,,,,,,,,
10728201,,,,,,,3/24/21 11:09,,,Offline Sources,,,,,,,,,,,,,,
10727701,,6616636324,2,,Egypt,Cairo,3/24/21 10:59,,9/22/21 9:30,Organic Search,,,,,,,,,,,,,,Ain shams university
10726701,,7814971012,,,,,3/24/21 10:44,,4/12/22 10:00,Offline Sources,,,,,,,,,,,,,,Reactive Function
10726351,Masters,6434889766,,,India,Bengaluru,3/24/21 10:35,,4/21/21 10:00,Organic Social,,,,,,,,,,,,,,Nil
10725301,,,,,,,3/24/21 9:19,,,Offline Sources,,,,,,,,,,,,,,
10725001,,6435172210,,,Perú,Lima,3/24/21 9:02,,4/14/21 10:30,Organic Social,,,,,,,,,,,,,,Universidad nacional mayoría de San Marcos
10724851,,,,,,,3/24/21 8:52,,,Offline Sources,,,,,,,,,,,,,,
10724551,,6616955563,3,,Sudan,Khartoum,3/24/21 8:44,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",4/22/22 10:00,Organic Social,,,,,,,,,,,,,,Central Laboratory
10722851,MSc Life Sciences (Specialization in Biochemistry),6422918478,1,,India,PATHANAMTHITTA,3/24/21 6:56,,4/28/21 0:19,Direct Traffic,,,,,,,,,,,,,,"Individual, I have already graduated in 2020."
10722101,,,1,,Spain,Madrid,3/24/21 5:53,,,Organic Search,3/29/21 0:13,5,,,,,,10,,,,,,
10722001,,7575302584,,,India,,3/24/21 5:40,,3/24/21 5:51,Organic Search,,,,,,,,,,,,,,Student
10721651,,6617265193,2,,Ghana,Bastona,3/24/21 4:59,,8/4/21 9:33,Other Campaigns,,,,,,,,,,,,,,University of Ghana Legon
10721551,,6616917161,2,,Ghana,Accra,3/24/21 4:56,,4/14/21 10:30,Other Campaigns,,,,,,,,,,,,,,WACCBIP
10719551,,6435462195,,,TX,San Antonio,3/24/21 1:25,,4/14/21 10:30,Email Marketing,,,,,,,,,,,,,,UTHSCSA
10718851,,6435217023,,,India,Dehradun,3/24/21 0:31,,4/14/21 10:30,Email Marketing,,,,,,,,,,,,,,Graphic Era (Deemed to be university)
10718201,,6434755108,,,india,Pondicherry,3/23/21 23:06,,4/16/21 10:00,Email Marketing,,,,,,,,,,,,,,Pondicherry University
10718051,,2106671371,,,,,3/23/21 22:26,,,Offline Sources,,,,,,,,,,,,,,Deakin University
10713651,Msc,6434919567,,,,,3/23/21 21:39,,4/16/21 10:00,Organic Social,,,,,,,,,,,,,,SASTRA University
10716651,,,,,,,3/23/21 17:45,,,Offline Sources,,,,,,,,,,,,,,
10716201,,6616934057,2,,Morocco,Fes,3/23/21 16:42,,4/26/21 8:30,Email Marketing,,,,,,,,,,,,,,Faculty of sciences
10715201,,6617256227,2,,Nigeria,Warri,3/23/21 13:57,,4/12/21 10:00,Organic Social,,,,,,,,,,,,,,"University of Nigeria, Nsukka"
10714851,,6434995891,,,India,Chennai,3/23/21 13:43,,8/2/21 8:30,Other Campaigns,,,,,,,,,,,,,,Vels University
10714901,,,,,DE,Berlin,3/23/21 13:39,,,Offline Sources,,,,,,,,,,,,,,
10713801,,6435172265,,,Pakistan,Islamabad,3/23/21 12:16,,4/14/21 10:30,Email Marketing,,,,,,,,,,,,,,Comsats university Islamabad
10713401,,,,,,,3/23/21 11:51,,,Offline Sources,,,,,,,,,,,,,,
10712201,,6616946003,2,,Nigeria,Umushia,3/23/21 10:06,,4/12/22 10:00,Organic Social,,,,,,,,,,,,,,Micheal Okpara University of Agriculture
10712051,,6422819418,2,,Spain,Villalba de los Barros,3/23/21 10:02,,9/22/21 9:30,Organic Search,3/28/21 23:47,6,It was not hard neither too easy,,,4,,,Yes,,,,Yes,University of Texas
10710951,,6435102288,,,Canada,Montreal,3/23/21 9:00,,4/14/21 10:30,Email Marketing,,,,,,,,,,,,,,McGill University
10708851,,6435394048,,,Pakistan,Attock,3/23/21 6:41,,4/26/21 8:30,Organic Social,,,,,,,,,,,,,,University of wah
10708751,UNGERGRADUATE( B.TECH ),6434995985,,,INDIA,KOLKATA,3/23/21 6:35,,9/29/21 10:00,Email Marketing,,,,,,,,,,,,,,TECHNO INDIA UNIVERSITY
10707851,,6617252716,2,,Nigeria,Jos,3/23/21 5:14,,4/14/21 10:30,Other Campaigns,,,,,,,,,,,,,,University of jos
10707551,,6435248285,2,,India,Greater Noida,3/23/21 4:42,,9/24/21 8:30,Email Marketing,,,,,,,,,,,,,,Shiv nadar university
10707151,,6434995888,,,India,Pondicherry,3/23/21 4:20,,4/14/21 10:30,Email Marketing,,,,,,,,,,,,,,Pondicherry University
10706851,,6616942404,2,,Kenya,kisumu,3/23/21 3:41,Undergraduate (Bachelors - B.Sc. or B.A.),5/19/22 8:30,Direct Traffic,,,,,,,,,,,,,,Masinde Muliro university of science and technology
10705901,,6434755126,,,India,Pondicherry,3/23/21 2:14,,4/14/21 10:30,Email Marketing,,,,,,,,,,,,,,Pondicherry University
10705001,,6435027548,,,India,Madurai,3/23/21 1:23,,4/16/21 10:00,Email Marketing,,,,,,,,,,,,,,Ultra Arts and Science College
10705051,,6616951192,2,,South Africa,Johannesburg,3/23/21 1:21,,4/14/21 10:30,Organic Social,,,It was not hard neither too easy,,,4,,,Yes,,,,Yes,University of Witwatersrand
10704401,,6435102343,,,China,Hefei,3/23/21 0:54,,4/14/21 10:30,Email Marketing,,,,,,,,,,,,,,University of Science and Technology of China
10704301,,6616638851,2,,Nigeria,Bauchi,3/23/21 0:54,,4/14/21 10:30,Other Campaigns,,,,,,,,,,,,,,BASUG
10704251,,6434889651,,,India,Mumbai,3/23/21 0:47,,4/16/21 10:00,Email Marketing,,,,,,,,,,,,,,St. Xaviers College (Autonomous) Mumbai
10703751,,6435172255,,,Ethiopia,Addis Ababa,3/23/21 0:22,,4/16/21 10:00,Email Marketing,,,,,,,,,,,,,,Armauar Hansen Research Institute
10703701,,6616922277,2,,Uganda,Kampala,3/23/21 0:21,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",9/22/21 9:30,Email Marketing,,,,,,,,,,,,,,Makerere University
10703401,B.tech biotechnology 1st year,6435248403,,,,,3/23/21 0:13,,,Direct Traffic,,,,,,,,,,,,,,"SRM UNIVERSITY,KTR"
10703301,,6434755174,,,India,Pondicherry,3/23/21 0:10,,9/24/21 8:30,Email Marketing,,,,,,,,,,,,,,Pondicherry University
10702101,,5690370312,2,,,,3/22/21 23:44,,7/6/21 10:00,Organic Search,,,,,,,,,,,,,,Home
10700651,,6435102345,2,,india,Taoru,3/22/21 21:50,,7/12/21 10:00,Other Campaigns,,,,,,,,,,,,,,Deshbandhu college
10700551,,6435172216,,,Taiwan,Taiwan,3/22/21 21:47,,4/16/21 10:00,Email Marketing,,,,,,,,,,,,,,National Cheng Kung University
10699551,,6434755095,,,Indonesia,Lesua,3/22/21 20:23,,5/20/21 9:56,Email Marketing,,,,,,,,,,,,,,Alone
10698801,,6435102352,,,Saudi Arabia,Taif,3/22/21 19:12,,4/16/21 10:00,Organic Social,,,,,,,,,,,,,,SAMIS
10697101,,6617261385,2,,Nigeria,Bauchi,3/22/21 18:39,,4/14/21 10:30,Other Campaigns,,,,,,,,,,,,,,Abubakar Tafawa Balewa University
10697651,MSc Student,6616930462,4,,,Potchefstroom,3/22/21 18:06,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",9/24/21 8:30,Organic Social,,,,,,,,,,,,,,North-West University
10696451,,,,,,,3/22/21 16:45,,9/24/21 8:30,Offline Sources,,,,,,,,,,,,,,
10695651,Ph.D,,,,hungary,Pecs,3/22/21 15:51,,,Offline Sources,,,,,No,,,,,,,,,
10694551,,6435280004,,,India,Pune,3/22/21 14:56,,4/14/21 10:30,Email Marketing,,,,,,,,,,,,,,SPPU
10692351,,6435316999,,,France,Marseille,3/22/21 13:54,,4/14/21 10:30,Email Marketing,,,,,,,,,,,,,,Aix Marseille University
10692101,,6435462284,,,iran,kerman,3/22/21 13:50,,4/16/21 10:00,Other Campaigns,,,,,,,,,,,,,,concordia university
5210751,Bachelor,6537752335,3,,Nepal,Lalitpur,3/22/21 13:36,Undergraduate (Bachelors - B.Sc. or B.A.),9/24/21 8:30,Organic Social,,,,,,,,,,,,,,Tribhuvan University
10691051,PhD,6616922286,3,,Nigeria,Lagos,3/22/21 13:29,,9/22/21 9:30,Direct Traffic,3/29/21 11:06,7,Extremely easy,,,5,,,Yes,,,,Yes,Federal Institute of Industrial Research Oshodi
10690101,,6434755113,,,Turkey,Ankara,3/22/21 13:11,,4/14/21 10:30,Other Campaigns,,,,,,,,,,,,,,Ankara University
10688301,,6435356951,,,Uk,Manchester,3/22/21 12:51,,4/16/21 10:00,Email Marketing,,,,,,,,,,,,,,CRUK MI
10687851,,6435356830,,,United States,Amherst,3/22/21 12:49,,4/14/21 10:30,Email Marketing,,,,,,,,,,,,,,University of Massachusetts Amherst
10686551,Undergraduate,6434995883,,,,,3/22/21 12:01,,,Organic Social,,,,,,,,,,,,,,SRM UNIVERSITY
10686501,Pursuing B.Tech Biotechnology,6435356854,,,India,Chennai,3/22/21 11:59,,4/16/21 10:00,Organic Social,,,,,,,,,,,,,,SRM UNIVERSITY
9756851,Post graduation,6435216940,,,,Lormi,3/22/21 11:25,,,Organic Social,,,,,,,,,,,,,,Atal bihari vajpayee University Bilaspur
10638101,,6435061252,1,,India,Varanasi,3/22/21 10:32,,4/28/21 6:47,Organic Social,3/24/21 0:23,2,,,,,,20,,,,,,BHU
10685001,,,,,,,3/22/21 10:01,,,Organic Search,,,,,,,,,,,,,,
10684701,,,,,,,3/22/21 9:40,,,Offline Sources,,,,,,,,,,,,,,
10684401,,3185917020,,,,,3/22/21 9:28,,,Offline Sources,,,,,,,,,,,,,,Washington State University
10684051,M.Sc. in Botany,,,,India,Guwahati,3/22/21 8:59,,,Organic Search,,,,,no,,,,,,,,,
10683801,,6434755132,,,India,New delhi,3/22/21 8:49,,4/22/22 10:00,Organic Social,,,,,,,,,,,,,,Delhi University
10682951,,,,,,,3/22/21 7:04,,3/22/21 7:04,Organic Search,,,,,,,,,,,,,,
10681551,Bachelor's,6918540702,2,,,Nairobi,3/22/21 4:54,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",5/19/22 8:30,Organic Social,,,,,,,,,,,,,,University of Nairobi
10681451,,4694996823,,,,,3/22/21 4:44,,,Organic Search,,,,,,,,,,,,,,Agricultural University of Athens
10681001,Undergraduate,6435316917,,,,,3/22/21 4:17,,4/16/21 10:00,Organic Social,,,,,,,,,,,,,,Sri Venkateswara College
10653001,Undergraduate,6434995874,1,,India,Gurugram,3/22/21 4:07,,4/28/21 7:14,Organic Social,4/22/21 0:18,31,,,,5,,20,,,,,,VIT University
10680851,,6422758982,1,,India,Trivandrum,3/22/21 4:02,,,Offline Sources,,,,,,,,,,,,,,Ashoka University
10680201,,5683215651,,,,,3/22/21 3:02,,,Organic Social,,,,,,,,,,,,,,TU Dresden
10679751,,6616955548,2,,Ghana,Accra,3/22/21 2:22,,4/14/21 10:30,Organic Social,,,,,,,,,,,,,,University of Cape Coast
10678701,,6422882069,1,,India,Delhi,3/22/21 1:15,,9/22/21 9:30,Organic Social,,,,,,,,,,,,,,University of Manchester
10678351,Btech,6435329906,,,,,3/22/21 0:08,,,Organic Social,,,,,,,,,,,,,,Kiit university
10677901,,6617252672,2,,Nigeria,Port Harcourt,3/21/21 23:17,,4/7/21 10:30,Organic Social,,,,,,,,,,,,,,5 National Supply Road Trans Amadi
10677801,,5682375812,,,Australia,Perth,3/21/21 22:48,,3/22/21 12:51,Organic Search,,,,,,,,,,,,,,Curtin University
10677601,,6434755100,,,India,Hyderabad,3/21/21 21:59,,4/8/21 8:30,Direct Traffic,,,,,,,,,,,,,,NIPER-GUWAHATI
10676201,,6616638828,3,,Nigeria,Lagos,3/21/21 17:00,,5/28/21 10:00,Organic Social,3/22/21 1:31,1,,,,,,,,,,,,54gene
10675951,,6616961871,2,,Nigeria,Warri,3/21/21 16:18,,4/7/21 10:30,Direct Traffic,,,,,,,,,,,,,,Health Service Provider
10675751,,6538224310,4,,پاکستان,Faisalabad,3/21/21 15:44,Undergraduate (Bachelors - B.Sc. or B.A.),9/24/21 8:30,Organic Search,,,,,,,,,,,,,,Uaf
10675401,Masters,6434889769,1,,UK,London,3/21/21 14:56,,5/19/22 8:30,Organic Search,,,,,,,,,,,,,,NWLP
10673951,,6435394070,,,India,Mumbai,3/21/21 12:01,,4/26/21 8:30,Organic Social,,,,,,,,,,,,,,UNIVERSITY OF MUMBAI
10673201,,6434755111,,,,Phnom Penh,3/21/21 10:32,,,Organic Social,,,Extremely easy,,,4,,,Yes,,,,Yes,University Paris Saclay
10672801,,,,,,,3/21/21 9:37,,,Offline Sources,,,,,,,,,,,,,,
10672251,,6616917126,2,,,Ibadan,3/21/21 8:36,,4/12/21 10:00,Direct Traffic,,,,,,,,,,,,,,Center for Bioethics & Research
10607401,,,,,India,Noida,3/21/21 5:28,,4/18/22 7:30,Referrals,,,,,,,,,,,,,,
10669951,,6435394068,,,India,New Delhi,3/21/21 4:23,,4/20/21 8:30,Direct Traffic,,,,,,,,,,,,,,Delhi University
10669151,"Undergraduate, VI semester",6435316870,,,India,New Delhi,3/21/21 3:28,,4/15/21 10:00,Organic Social,,,,,,,,,,,,,,"Bhaskaracharya College of Applied Sciences, University of Delhi"
10668551,,7669540904,5,,IN,Mumbai,3/21/21 2:23,Undergraduate (Bachelors - B.Sc. or B.A.),5/26/22 7:30,Organic Social,,,,,,,,,,,,,,Student
10668051,,5680373052,,,Hong Kong,Hong Kong,3/21/21 1:45,,8/2/21 8:30,Referrals,,,,,,,,,,,,,,Microsoft Corporation
10667951,PhD,6435394061,,,Iraq/ Babel,Hilla,3/21/21 1:25,,4/29/21 11:00,Organic Search,,,,,thank you for all things that you done to help students and researchers in the world,,,,,,,,,Al-Qasim Green University
10667701,,6434947630,,,India,Gorakhpur,3/21/21 1:12,Undergraduate (Bachelors - B.Sc. or B.A.),8/11/21 9:00,Organic Social,,,,,,,,,,,,,,Dr. D.Y Patil Biotechnology & Bioinformatics Institute
10667501,,6435462167,,,India,Delhi,3/21/21 0:51,,4/26/21 8:30,Direct Traffic,,,,,,,,,,,,,,Jaypee institute of information technology
10665501,PhD,,,,USA,College Station,3/20/21 15:11,,,Offline Sources,,,,,,,,,,,,,,
10665051,,6616961867,2,,Nigeria,Abeokuta,3/20/21 14:32,,4/14/21 10:30,Direct Traffic,,,,,,,,,,,,,,"Federal Medical Centre, Abeokuta"
10664951,Masters,5679926166,,,UK,London,3/20/21 14:13,,,Direct Traffic,,,,,no,,,,,,,,,Insight Dojo
9916701,,,,,,,3/20/21 13:32,,3/20/21 13:32,Organic Search,,,,,,,,,,,,,,
10662901,,6435279906,,,India,Hyderabad,3/20/21 12:40,,4/20/21 8:30,Direct Traffic,,,,,,,,,,,,,,Clover infotech pvt ltd
10662751,,6434755135,,,India,MORADABAD,3/20/21 12:24,Post-Graduate (Post-doctorate),4/22/22 10:00,Organic Search,,,,,,,,,,,,,,Central university of hyderabad
10662201,,,,,,,3/20/21 11:33,,,Offline Sources,,,,,,,,,,,,,,
10661901,MSc,6435394063,,,Iran,Isfahan,3/20/21 10:44,,4/16/21 10:00,Organic Social,,,,,,,,,,,,,,Isfahan University of Medical Sciences
10661401,,,,,,,3/20/21 9:55,,,Offline Sources,,,,,,,,,,,,,,
10661301,,,,,,,3/20/21 9:47,,,Referrals,,,,,,,,,,,,,,
10660601,,,,,,,3/20/21 8:16,,,Offline Sources,,,,,,,,,,,,,,
10659351,,7078163764,1,,,,3/20/21 5:49,"Graduate (Masters, M.Sc. typically with intent to pursue Ph.D.)",2/18/22 8:00,Offline Sources,,,Extremely easy,,,5,,,Yes,,,,Yes,KU Leuven
10656801,,,,,,,3/20/21 0:14,,,Offline Sources,,,,,,,,,,,,,,
10656351,,6435138484,,,Mexico,Navolato,3/20/21 0:04,,,Organic Social,,,,,,,,,,,,,,Autonomous University of Sinaloa
10655851,,6434889742,,,India,Fatehpur,3/19/21 22:31,,4/26/21 8:30,Direct Traffic,,,,,,,,,,,,,,University of Hyderabad
10655751,B.Tech Biotechnology,6422869005,2,,India,Chennai,3/19/21 22:18,,4/28/21 6:42,Direct Traffic,3/22/21 3:39,3,,,,4,,,,,,,,SASTRA University
10655501,,8520740784,,,IN,Hyderabad,3/19/21 21:31,,7/6/21 10:00,Direct Traffic,,,,,,,,,,,,,,Student
10655451,,6434919598,,,Panama,Panama,3/19/21 21:22,,4/29/21 11:00,Direct Traffic,,,,,,,,,,,,,,Universidad de Panama
10655001,,,,,,,3/19/21 20:13,,,Offline Sources,,,,,,,,,,,,,,
10654501,,5672333954,,,United States,,3/19/21 18:27,,2/18/22 8:00,Organic Search,,,,,,,,,,,,,,Baylor School
10652801,,6433574982,2,,Bangladesh,Chittagong,3/19/21 14:04,,6/21/21 9:00,Organic Search,,,,,,,,,,,,,,Chattogram Veterinary and Animal Sciences University
10652551,,,,,,,3/19/21 12:51,,,Offline Sources,,,,,,,,,,,,,,
10563901,,7987356730,3,,INDIA,Bangalore,3/19/21 11:37,,4/20/21 8:30,Organic Social,,,,,,,,,,,,,,Bbrc
10650901,,6435279928,,,India,Coimbatore,3/19/21 10:49,,4/14/21 10:30,Organic Social,,,,,,,,,,,,,,Tamil Nadu Agricultural University
10650751,,,,,,,3/19/21 10:39,,,Offline Sources,,,,,,,,,,,,,,
10650251,B.Tech,,,,India,Hyderabad,3/19/21 9:29,,,Organic Search,,,,,,,,,,,,,,
10650151,,,,,,,3/19/21 9:22,,,Direct Traffic,,,Extremely easy,,,3,,,No,,,,Yes,
10648801,,,,,,,3/19/21 7:54,,,Offline Sources,,,,,,,,,,,,,,
10648301,,,,,,,3/19/21 7:24,,,Organic Search,,,,,,,,,,,,,,
10648051,Gradiate,,,,UK,London,3/19/21 7:11,,,Organic Search,,,,,,,,,,,,,,
10647751,,,,,,,3/19/21 6:56,,,Offline Sources,,,,,,,,,,,,,,
10647501,,,,,,,3/19/21 6:37,,,Offline Sources,,,,,,,,,,,,,,
10647101,,6422794675,1,,Czech Republic,Ústí nad Labem,3/19/21 5:07,,,Organic Search,,,,,,,,,,,,,,Charles University
10646251,PhD,,,,United kingdom,Bournemouth,3/19/21 3:43,,,Offline Sources,,,,,,,,,,,,,,
10644601,,,,,india,,3/18/21 23:47,,2/18/22 8:00,Referrals,,,,,,,,,,,,,,
10643651,College,1437890925,,,United States,Raleigh,3/18/21 21:59,,3/18/21 22:01,Organic Social,,,,,,,,,,,,,,NC State University
9531051,PhD student,6435061261,,,,,3/18/21 19:18,,,Organic Social,,,,,,,,,,,,,,University of Central Florida
10642751,M.Sc,6435138588,,,,,3/18/21 18:31,,,Organic Social,,,,,,,,,,,,,,IIT Roorkee
10642501,,,,,,,3/18/21 17:46,,,Offline Sources,,,,,,,,,,,,,,
10641901,MSc Student,6434919596,,,Poland,Wrocław,3/18/21 16:13,,4/29/21 11:00,Organic Social,,,Extremely easy,,,3,,,Yes,,,,Yes,Wrocław University of Environmental and Life Sciences
10640701,PhD,6435279945,,,,,3/18/21 13:28,,,Organic Social,,,,,,,,,,,,,,Tums
10561201,B.Tech Biotechnology 3rd year,6435027608,,,,,3/18/21 12:32,,,Organic Social,,,,,,,,,,,,,,BSA Crescent University
10639801,,5660548989,,,,,3/18/21 11:33,,,Offline Sources,,,,,,,,,,,,,,Universidade Federal Fluminense
10639451,,6435356959,,,India,Hyderabad,3/18/21 11:09,,4/8/21 8:30,Direct Traffic,,,,,,,,,,,,,,Biological.e
10639051,PhD,,,,India,Ghaziabad,3/18/21 10:29,,11/29/21 9:00,Organic Search,,,,,,,,,,,,,,
10639001,Undergraduate,,,,IN,Hyderabad,3/18/21 10:24,,4/22/22 10:00,Organic Search,,,,,Introducing more courses would be helpful,,,,,,,,,
10638651,,,,,Japan,Sanda,3/18/21 10:15,,3/18/21 10:23,Organic Search,,,,,,,,,,,,,,
10638251,,6435394057,,,India,Varanasi,3/18/21 10:12,,4/24/21 1:46,Direct Traffic,,,,,,,,,,,,,,Banaras Hindu University
10638551,,5659656560,,,,,3/18/21 10:08,,,Offline Sources,,,,,,,,,,,,,,adwentysci.krakow.pl
10625951,,6422855785,3,,PERÚ,Cajamarca,3/18/21 9:24,,3/30/22 7:30,Organic Search,3/22/21 0:03,4,It was not hard neither too easy,,,3,,,No,,,,Yes,LRA
10637951,,6435138439,,,India,Ahmednagar,3/18/21 9:15,,4/26/21 8:30,Direct Traffic,,,,,,,,,,,,,,Dr. Vitthalrao Vikhe Patil College of Pharmacy Ahmednagar
10636601,,6435138576,,,India,Hyderabad,3/18/21 8:41,,3/28/22 10:00,Direct Traffic,,,,,,,,,,,,,,Anwarul uloom College
10636501,,,,,,,3/18/21 8:36,,,Offline Sources,,,,,,,,,,,,,,
10597651,,6434947603,,,India,Hyderabad,3/18/21 8:04,,4/8/21 8:30,Direct Traffic,,,,,,,,,,,,,,Jawaharlal Nehru Technological University
10619201,,6434947592,,,India,HYDERABAD,3/18/21 5:49,,4/8/21 8:30,Direct Traffic,,,,,,,,,,,,,,St.Francis college
10635151,,6433574952,,,India,Hyderabad,3/18/21 5:48,,4/8/21 8:30,Direct Traffic,,,,,,,,,,,,,,St Francis college
10617201,,6435027572,,,India,Hyderabad,3/18/21 5:31,,4/26/21 8:30,Direct Traffic,,,,,,,,,,,,,,Osmania university
10635001,,6435394075,,,INDIA,HYDERABAD,3/18/21 5:28,,4/8/21 8:30,Direct Traffic,,,,,,,,,,,,,,ST.FRANCIS DEGREE & P.G COLLEGE FOR WOMEN
10635051,,6435138584,,,India,Hyderabad,3/18/21 5:28,,4/8/21 8:30,Direct Traffic,,,,,,,,,,,,,,St. Francis Collage for Women
10634551,,6434996001,,,India,Hyderabad,3/18/21 4:50,,4/8/21 8:30,Direct Traffic,,,,,,,,,,,,,,"St. Francis Degree and PG College for Women Begumpet, Hyderabad"
10634451,,,,,,,3/18/21 4:44,,,Offline Sources,,,,,,,,,,,,,,
10634301,,6433574993,2,,India,Hyderabad,3/18/21 4:27,,6/21/21 9:00,Direct Traffic,,,,,,,,,,,,,,University College for women
10634001,,6422842448,2,,India,Mapuca,3/18/21 4:06,,4/22/22 10:00,Email Marketing,,,,,,,,,,,,,,"Garden City University, Bangalore"
10633801,,6435216999,,,Indian,Hyderabad,3/18/21 4:04,,4/8/21 8:30,Direct Traffic,,,,,,,,,,,,,,Ouc w koti Hyderabad
10633901,,6435356827,,,Telangana,Govindaraopet,3/18/21 4:02,,4/8/21 8:30,Direct Traffic,,,,,,,,,,,,,,Ou
10633751,,6434947637,,,Indua,Hyderabad,3/18/21 3:58,,4/8/21 8:30,Direct Traffic,,,,,,,,,,,,,,OUCW
10633501,,6434995876,,,India,Hyderabad,3/18/21 3:28,,4/8/21 8:30,Direct Traffic,,,,,,,,,,,,,,"University College for Women, Koti"
10633301,,6435316899,2,,India,Nipani,3/18/21 3:11,,6/21/21 9:00,Email Marketing,,,,,,,,,,,,,,DMS MANDAL'S BHAURAO KAKATKAR COLLEGE BELGAUM
10633051,,6434947616,,,India,Pauri Garhwal,3/18/21 2:46,,4/20/21 8:30,Email Marketing,,,,,,,,,,,,,,HNB Garhwal University
10633001,,6435394059,,,India,Srinagar Garhwal,3/18/21 2:45,,4/20/21 8:30,Email Marketing,,,,,,,,,,,,,,HNB Garhwal University
